code_id|dtc_code|system_category|is_oem_specific|oem_make|fault_family|short_description|detailed_technical_explanation|fix_id|fix_title|probability_rank|difficulty_level|est_parts_cost_min_usd|est_parts_cost_max_usd|est_labor_hours|step_by_step_instructions
8139|U0101|Network|0||lost_comm_powertrain_module|Lost Communication With TCM|U0101 sets when the gateway or another control module stops receiving any messages from a powertrain-side module or smart sensor -- the ECM/PCM, TCM, or one of the engine-bay LIN-networked sensors (MAP, MAF, EGR, turbo boost, fuel pressure, and similar) that report over a low-speed sub-bus feeding into the high-speed backbone. These nodes live in the engine compartment where connectors see more heat-cycling, vibration, and oil/coolant contamination than any other module class, so a burned or corroded engine-harness connector is the leading cause, followed by a blown fuse for that module's dedicated power circuit.|28292|Check the module's dedicated fuse and battery/ground connections|1|Easy DIY|8.0|25.0|0.4|1. Identify the fuse feeding the specific powertrain module or sensor node named in the code • 2. Inspect the fuse and the engine-bay ground strap for corrosion • 3. Replace the fuse if blown and retest for communication
8139|U0101|Network|0||lost_comm_powertrain_module|Lost Communication With TCM|U0101 sets when the gateway or another control module stops receiving any messages from a powertrain-side module or smart sensor -- the ECM/PCM, TCM, or one of the engine-bay LIN-networked sensors (MAP, MAF, EGR, turbo boost, fuel pressure, and similar) that report over a low-speed sub-bus feeding into the high-speed backbone. These nodes live in the engine compartment where connectors see more heat-cycling, vibration, and oil/coolant contamination than any other module class, so a burned or corroded engine-harness connector is the leading cause, followed by a blown fuse for that module's dedicated power circuit.|28293|Inspect and clean the engine-harness connector at the named module|2|Moderate DIY|12.0|40.0|0.6|1. Locate the connector for the module or sensor identified in the fault description • 2. Inspect for melted plastic, oil contamination, or backed-out terminals • 3. Clean contacts with electrical contact cleaner and apply dielectric grease on reassembly • 4. Clear codes and confirm the module rejoins the network
8139|U0101|Network|0||lost_comm_powertrain_module|Lost Communication With TCM|U0101 sets when the gateway or another control module stops receiving any messages from a powertrain-side module or smart sensor -- the ECM/PCM, TCM, or one of the engine-bay LIN-networked sensors (MAP, MAF, EGR, turbo boost, fuel pressure, and similar) that report over a low-speed sub-bus feeding into the high-speed backbone. These nodes live in the engine compartment where connectors see more heat-cycling, vibration, and oil/coolant contamination than any other module class, so a burned or corroded engine-harness connector is the leading cause, followed by a blown fuse for that module's dedicated power circuit.|28294|Repair the LIN/CAN sub-bus wiring feeding the module|3|Moderate DIY|20.0|90.0|1.3|1. Trace the sub-bus wire from the named module toward the gateway connection point • 2. Inspect for chafe against exhaust heat shields or engine mount brackets • 3. Cut out and splice in heat-resistant wire rated for engine-bay temperatures • 4. Protect the repair with high-temperature adhesive-lined heat-shrink • 5. Verify the module reports live data on a scan tool
8139|U0101|Network|0||lost_comm_powertrain_module|Lost Communication With TCM|U0101 sets when the gateway or another control module stops receiving any messages from a powertrain-side module or smart sensor -- the ECM/PCM, TCM, or one of the engine-bay LIN-networked sensors (MAP, MAF, EGR, turbo boost, fuel pressure, and similar) that report over a low-speed sub-bus feeding into the high-speed backbone. These nodes live in the engine compartment where connectors see more heat-cycling, vibration, and oil/coolant contamination than any other module class, so a burned or corroded engine-harness connector is the leading cause, followed by a blown fuse for that module's dedicated power circuit.|28295|Replace and reprogram the powertrain module or sensor node|4|Professional Required|120.0|650.0|1.8|1. Confirm the module or smart sensor's internal transceiver has failed through isolation testing • 2. Remove and replace the component • 3. Program or configure the replacement using a factory-level scan tool where required • 4. Confirm stable communication and correct live data over a full drive cycle
8171|U0121|Network|0||lost_comm_chassis_abs_module|Lost Communication With Anti-Lock Brake System (ABS) Control Module A|U0121 indicates loss of contact with a chassis-dynamics module -- ABS/stability control, steering angle sensor, ride-height/suspension control, power steering, or a differential/brake-blending actuator -- all mounted low near the subframe, wheel wells, or under-floor tunnel where connectors take the worst exposure to road salt, water spray, and vibration of any module class. Unlike cabin electronics, these connectors are often sealed but still fail at the seal itself after years of thermal cycling, so a corroded or water-intruded low-mount connector is the dominant cause ahead of any harness break.|28420|Inspect the low-mount connector for water intrusion and corrosion|1|Easy DIY|10.0|30.0|0.5|1. Locate the connector for the named chassis module near the wheel well, subframe, or under-floor tunnel • 2. Inspect the connector seal and pins for corrosion or water staining • 3. Clean, dry, and reseat the connector, then clear codes
8171|U0121|Network|0||lost_comm_chassis_abs_module|Lost Communication With Anti-Lock Brake System (ABS) Control Module A|U0121 indicates loss of contact with a chassis-dynamics module -- ABS/stability control, steering angle sensor, ride-height/suspension control, power steering, or a differential/brake-blending actuator -- all mounted low near the subframe, wheel wells, or under-floor tunnel where connectors take the worst exposure to road salt, water spray, and vibration of any module class. Unlike cabin electronics, these connectors are often sealed but still fail at the seal itself after years of thermal cycling, so a corroded or water-intruded low-mount connector is the dominant cause ahead of any harness break.|28421|Voltage-drop test the chassis module's power and ground circuits|2|Moderate DIY|15.0|50.0|0.8|1. Backprobe the power and ground pins at the module connector • 2. Perform a voltage-drop test under load with the ignition on • 3. Compare readings to the 0.1V maximum drop specification • 4. Repair any high-resistance ground point found near the subframe
8171|U0121|Network|0||lost_comm_chassis_abs_module|Lost Communication With Anti-Lock Brake System (ABS) Control Module A|U0121 indicates loss of contact with a chassis-dynamics module -- ABS/stability control, steering angle sensor, ride-height/suspension control, power steering, or a differential/brake-blending actuator -- all mounted low near the subframe, wheel wells, or under-floor tunnel where connectors take the worst exposure to road salt, water spray, and vibration of any module class. Unlike cabin electronics, these connectors are often sealed but still fail at the seal itself after years of thermal cycling, so a corroded or water-intruded low-mount connector is the dominant cause ahead of any harness break.|28422|Repair under-vehicle harness damage from road debris|3|Moderate DIY|20.0|100.0|1.5|1. Inspect the harness run beneath the vehicle for abrasion from road debris or a dragging heat shield • 2. Locate the specific cut, pinched, or corroded wire section • 3. Splice in new wire rated for under-body exposure and seal with adhesive-lined heat-shrink • 4. Re-secure the harness with new clips away from moving suspension components • 5. Verify the module communicates normally through a full steering and suspension travel cycle
8171|U0121|Network|0||lost_comm_chassis_abs_module|Lost Communication With Anti-Lock Brake System (ABS) Control Module A|U0121 indicates loss of contact with a chassis-dynamics module -- ABS/stability control, steering angle sensor, ride-height/suspension control, power steering, or a differential/brake-blending actuator -- all mounted low near the subframe, wheel wells, or under-floor tunnel where connectors take the worst exposure to road salt, water spray, and vibration of any module class. Unlike cabin electronics, these connectors are often sealed but still fail at the seal itself after years of thermal cycling, so a corroded or water-intruded low-mount connector is the dominant cause ahead of any harness break.|28423|Replace and calibrate the chassis control module|4|Professional Required|220.0|650.0|2.0|1. Confirm the module's internal circuitry has failed rather than the harness • 2. Remove and replace the module • 3. Program the replacement and perform any required steering-angle or ride-height relearn • 4. Road test to confirm stable communication and correct sensor data
9344|P3000|Powertrain|1|Audi|hv_system_voltage_performance|Fuel level is too low, High voltage battery assembly failure, High voltage battery is not sufficiently charged|Code P3000 (Fuel level is too low, High voltage battery assembly failure, High voltage battery is not sufficiently charged) sets when the overall HV bus voltage - measured system-wide rather than at any single battery pack or contactor - reads outside its expected window or fails an ECM performance check. Because this is a system-level measurement, causes span a genuinely low/high pack state of charge, a contactor not fully seating, or a fault in the HV bus voltage-sense circuit itself rather than any single named component.|33105|Check HV battery state of charge|1|Professional Required|5.0|40.0|0.5|1. Verify the HV system is de-energized and locked out per the manufacturer's procedure before any inspection • 2. Read HV battery state of charge on a scan tool • 3. Charge the pack to a normal operating range if low • 4. Clear the code and recheck bus voltage at a normal state of charge
9344|P3000|Powertrain|1|Audi|hv_system_voltage_performance|Fuel level is too low, High voltage battery assembly failure, High voltage battery is not sufficiently charged|Code P3000 (Fuel level is too low, High voltage battery assembly failure, High voltage battery is not sufficiently charged) sets when the overall HV bus voltage - measured system-wide rather than at any single battery pack or contactor - reads outside its expected window or fails an ECM performance check. Because this is a system-level measurement, causes span a genuinely low/high pack state of charge, a contactor not fully seating, or a fault in the HV bus voltage-sense circuit itself rather than any single named component.|33106|Inspect main HV contactors for full seating|2|Professional Required|60.0|180.0|1.2|1. Verify the HV system is de-energized and locked out per the manufacturer's procedure, then confirm zero volts with a rated meter • 2. Inspect the main positive/negative contactors for feedback confirming full seating • 3. Test contactor operation per the manufacturer's procedure • 4. Repair or replace a contactor found not seating fully
9344|P3000|Powertrain|1|Audi|hv_system_voltage_performance|Fuel level is too low, High voltage battery assembly failure, High voltage battery is not sufficiently charged|Code P3000 (Fuel level is too low, High voltage battery assembly failure, High voltage battery is not sufficiently charged) sets when the overall HV bus voltage - measured system-wide rather than at any single battery pack or contactor - reads outside its expected window or fails an ECM performance check. Because this is a system-level measurement, causes span a genuinely low/high pack state of charge, a contactor not fully seating, or a fault in the HV bus voltage-sense circuit itself rather than any single named component.|33107|Test HV bus voltage-sense circuit|3|Professional Required|80.0|240.0|1.4|1. Verify the HV system is de-energized and locked out per the manufacturer's procedure, then confirm zero volts with a rated meter • 2. Inspect the bus voltage-sense wiring and connectors for damage or corrosion • 3. Repair or replace the sense circuit as needed • 4. Restore the HV system per procedure and clear the code • 5. Confirm bus voltage reads correctly across a drive cycle
9346|P1083|Powertrain|1|BMW|fuel_trim_lean|Fuel Control Mixture Lean Bank 1 Sensor 1|Code P1083 (Fuel Control Mixture Lean Bank 1 Sensor 1) sets when the ECM must add more fuel than the calibrated limit allows to correct a lean condition on the indicated bank. The leading causes are a vacuum or intake air leak downstream of the MAF, a weak fuel pump or clogged filter, or a leaking exhaust manifold gasket confusing the upstream O2 sensor.|33111|Smoke-test intake for vacuum/air leaks|1|Easy DIY|10.0|40.0|0.8|1. Connect a smoke machine to the intake at idle • 2. Watch for smoke escaping at intake gaskets, PCV hoses, or brake booster line • 3. Replace any leaking gasket or hose • 4. Clear codes and verify fuel trims return toward 0%
9346|P1083|Powertrain|1|BMW|fuel_trim_lean|Fuel Control Mixture Lean Bank 1 Sensor 1|Code P1083 (Fuel Control Mixture Lean Bank 1 Sensor 1) sets when the ECM must add more fuel than the calibrated limit allows to correct a lean condition on the indicated bank. The leading causes are a vacuum or intake air leak downstream of the MAF, a weak fuel pump or clogged filter, or a leaking exhaust manifold gasket confusing the upstream O2 sensor.|33112|Replace fuel filter and test fuel pump output|2|Moderate DIY|30.0|150.0|1.0|1. Replace the fuel filter if serviceable • 2. Measure fuel pump pressure and volume against spec under load • 3. Replace a weak pump if it fails the test • 4. Clear codes and confirm rail pressure holds steady
9346|P1083|Powertrain|1|BMW|fuel_trim_lean|Fuel Control Mixture Lean Bank 1 Sensor 1|Code P1083 (Fuel Control Mixture Lean Bank 1 Sensor 1) sets when the ECM must add more fuel than the calibrated limit allows to correct a lean condition on the indicated bank. The leading causes are a vacuum or intake air leak downstream of the MAF, a weak fuel pump or clogged filter, or a leaking exhaust manifold gasket confusing the upstream O2 sensor.|33113|Inspect and repair exhaust manifold gasket leak|3|Moderate DIY|40.0|180.0|1.5|1. Inspect the exhaust manifold gasket and studs near the upstream O2 sensor for leaks • 2. Replace the gasket and any corroded studs • 3. Torque to spec in sequence • 4. Clear codes and re-verify trim correction
9349|P1086|Powertrain|1|BMW|fuel_trim_rich|Fuel Control Mixture Rich Bank 2 Sensor 1|Code P1086 (Fuel Control Mixture Rich Bank 2 Sensor 1) sets when the ECM must remove more fuel than the calibrated limit allows to correct a rich condition on the indicated bank. Leading causes are a leaking fuel injector, a stuck-open fuel pressure regulator, a fouled MAF sensor overreporting airflow, or a failing fuel pressure sensor.|33120|Clean MAF sensor and inspect for false-high airflow readings|1|Easy DIY|8.0|25.0|0.4|1. Remove the MAF sensor and inspect the hot-wire element for contamination • 2. Clean with dedicated MAF cleaner (never touch the element) • 3. Reinstall and clear codes • 4. Compare live MAF g/s reading against expected values
9349|P1086|Powertrain|1|BMW|fuel_trim_rich|Fuel Control Mixture Rich Bank 2 Sensor 1|Code P1086 (Fuel Control Mixture Rich Bank 2 Sensor 1) sets when the ECM must remove more fuel than the calibrated limit allows to correct a rich condition on the indicated bank. Leading causes are a leaking fuel injector, a stuck-open fuel pressure regulator, a fouled MAF sensor overreporting airflow, or a failing fuel pressure sensor.|33121|Test fuel injectors for leakage and replace as needed|2|Moderate DIY|40.0|220.0|1.5|1. Perform a fuel injector leak-down/drip test • 2. Identify any injector leaking past its seat • 3. Replace the faulty injector(s) and seals • 4. Clear codes and verify trims return toward 0%
9349|P1086|Powertrain|1|BMW|fuel_trim_rich|Fuel Control Mixture Rich Bank 2 Sensor 1|Code P1086 (Fuel Control Mixture Rich Bank 2 Sensor 1) sets when the ECM must remove more fuel than the calibrated limit allows to correct a rich condition on the indicated bank. Leading causes are a leaking fuel injector, a stuck-open fuel pressure regulator, a fouled MAF sensor overreporting airflow, or a failing fuel pressure sensor.|33122|Replace stuck-open fuel pressure regulator|3|Moderate DIY|40.0|180.0|1.0|1. Depressurize the fuel system • 2. Remove the regulator and inspect the diaphragm/valve for sticking • 3. Install the replacement regulator with new seals • 4. Clear codes and confirm rail pressure holds at commanded target
10510|P1345|Powertrain|1|Chevrolet|crank_cam_correlation|CKP/CMP Correlation|Code P1345 (CKP/CMP Correlation) sets when the ECM compares crankshaft and camshaft position signals and finds their relative timing outside the expected window, or cannot establish a stable engine position sync. This is most often caused by timing chain/belt stretch or a jumped tooth, a failing crankshaft or camshaft position sensor, worn tensioner/guides, or reluctor-wheel damage.|37243|Inspect and replace crankshaft/camshaft position sensor|1|Moderate DIY|25.0|90.0|0.8|1. Identify which sensor the correlation fault points to on the scan tool freeze frame • 2. Unplug and remove the affected position sensor • 3. Inspect the reluctor wheel/tone ring for chips or debris • 4. Install the new sensor with correct air-gap shim and clear codes
10510|P1345|Powertrain|1|Chevrolet|crank_cam_correlation|CKP/CMP Correlation|Code P1345 (CKP/CMP Correlation) sets when the ECM compares crankshaft and camshaft position signals and finds their relative timing outside the expected window, or cannot establish a stable engine position sync. This is most often caused by timing chain/belt stretch or a jumped tooth, a failing crankshaft or camshaft position sensor, worn tensioner/guides, or reluctor-wheel damage.|37244|Inspect timing chain/belt for stretch or jumped timing|2|Professional Required|150.0|900.0|3.5|1. Remove the timing cover and verify cam-to-crank alignment against factory timing marks • 2. Measure chain stretch or check belt tooth wear • 3. Replace the timing chain/belt, tensioner, and guides as a set • 4. Reset timing to factory marks and verify correlation with a scan tool
10510|P1345|Powertrain|1|Chevrolet|crank_cam_correlation|CKP/CMP Correlation|Code P1345 (CKP/CMP Correlation) sets when the ECM compares crankshaft and camshaft position signals and finds their relative timing outside the expected window, or cannot establish a stable engine position sync. This is most often caused by timing chain/belt stretch or a jumped tooth, a failing crankshaft or camshaft position sensor, worn tensioner/guides, or reluctor-wheel damage.|37245|Repair crank/cam sensor wiring and connectors|3|Professional Required|10.0|60.0|1.2|1. Back-probe the sensor signal and ground at each connector while cranking • 2. Voltage-drop test the harness runs back to the ECM • 3. Repair chafed conductors near the timing cover with heat-shrink splices • 4. Confirm clean square-wave signals on a scope
10676|P1626|Powertrain|1|Chevrolet|gm_passkey_vats_theft_deterrent|Theft Deterrent Fuel Enable Signal Lost|Code P1626 (Theft Deterrent Fuel Enable Signal Lost) sets when GM's theft-deterrent system fails to validate the key or drops the fuel-enable signal after a valid start, but the hardware behind that failure differs by generation: VATS/PASS-Key (roughly 1986-1996) reads a resistor pellet embedded in the key blade through contacts inside the ignition lock cylinder, while Passlock/PASS-Key III (roughly 1996 onward, the larger share of affected vehicles) uses a Hall-effect or inductive sensor in the lock cylinder that reads an ordinary or transponder key with no pellet at all. Because both generations share the same fault codes, the first diagnostic step is identifying which system the vehicle has from its model year and RPO code before choosing a repair path. Causes range from a worn or incorrect-resistance key pellet and corroded decoder-ring contacts on VATS vehicles to a failed lock-cylinder sensor or a chafed wire to the BCM on Passlock vehicles.|37848|Identify the theft-deterrent generation and run the manufacturer relearn procedure|1|Easy DIY|1.0|10.0|0.5|1. Determine whether the vehicle uses VATS/PASS-Key (resistor pellet key, roughly 1986-1996) or Passlock/PASS-Key III (plain or transponder key, no pellet, roughly 1996-on) from its model year and RPO code • 2. With the key in the ignition, turn to RUN and leave it there without cranking through the full theft-deterrent lamp cycle (commonly about 10 minutes) • 3. Turn the key OFF, then back to RUN or START to attempt a normal start • 4. Repeat the wait-and-start sequence up to three times if the first attempt does not succeed • 5. If the vehicle starts and stays running, no further theft-deterrent diagnosis is needed
10676|P1626|Powertrain|1|Chevrolet|gm_passkey_vats_theft_deterrent|Theft Deterrent Fuel Enable Signal Lost|Code P1626 (Theft Deterrent Fuel Enable Signal Lost) sets when GM's theft-deterrent system fails to validate the key or drops the fuel-enable signal after a valid start, but the hardware behind that failure differs by generation: VATS/PASS-Key (roughly 1986-1996) reads a resistor pellet embedded in the key blade through contacts inside the ignition lock cylinder, while Passlock/PASS-Key III (roughly 1996 onward, the larger share of affected vehicles) uses a Hall-effect or inductive sensor in the lock cylinder that reads an ordinary or transponder key with no pellet at all. Because both generations share the same fault codes, the first diagnostic step is identifying which system the vehicle has from its model year and RPO code before choosing a repair path. Causes range from a worn or incorrect-resistance key pellet and corroded decoder-ring contacts on VATS vehicles to a failed lock-cylinder sensor or a chafed wire to the BCM on Passlock vehicles.|37849|Test the VATS key pellet and clean the decoder-ring contacts (VATS-equipped vehicles only)|2|Moderate DIY|20.0|80.0|0.6|1. Confirm the vehicle is VATS/PASS-Key-equipped with a resistor pellet key before proceeding, since this test does not apply to Passlock vehicles • 2. Remove the key and measure the pellet's resistance with an ohmmeter • 3. Compare the reading against the value the PCM/BCM expects for this vehicle • 4. Clean the decoder-ring contacts inside the ignition lock cylinder • 5. Have a correctly coded replacement key pellet cut if the resistance is wrong or unstable • 6. Test-start the vehicle to confirm the fuel-enable signal is restored
10676|P1626|Powertrain|1|Chevrolet|gm_passkey_vats_theft_deterrent|Theft Deterrent Fuel Enable Signal Lost|Code P1626 (Theft Deterrent Fuel Enable Signal Lost) sets when GM's theft-deterrent system fails to validate the key or drops the fuel-enable signal after a valid start, but the hardware behind that failure differs by generation: VATS/PASS-Key (roughly 1986-1996) reads a resistor pellet embedded in the key blade through contacts inside the ignition lock cylinder, while Passlock/PASS-Key III (roughly 1996 onward, the larger share of affected vehicles) uses a Hall-effect or inductive sensor in the lock cylinder that reads an ordinary or transponder key with no pellet at all. Because both generations share the same fault codes, the first diagnostic step is identifying which system the vehicle has from its model year and RPO code before choosing a repair path. Causes range from a worn or incorrect-resistance key pellet and corroded decoder-ring contacts on VATS vehicles to a failed lock-cylinder sensor or a chafed wire to the BCM on Passlock vehicles.|37850|Diagnose the Passlock lock-cylinder sensor circuit (Passlock-equipped vehicles only)|3|Moderate DIY|60.0|250.0|1.0|1. Confirm the vehicle is Passlock/PASS-Key III-equipped with a plain or transponder key and no pellet before proceeding, since this test does not apply to VATS vehicles • 2. Backprobe the Passlock sensor signal wire at the BCM connector with a digital multimeter • 3. Sweep the voltage while slowly rotating the key from OFF to RUN and watch for a smooth reading versus an erratic one • 4. Inspect the sensor's connector and wiring for corrosion or a poor ground • 5. Replace the lock-cylinder sensor or housing if the signal is erratic, flat, or absent • 6. Run the manufacturer relearn procedure after replacement and confirm normal starting
10676|P1626|Powertrain|1|Chevrolet|gm_passkey_vats_theft_deterrent|Theft Deterrent Fuel Enable Signal Lost|Code P1626 (Theft Deterrent Fuel Enable Signal Lost) sets when GM's theft-deterrent system fails to validate the key or drops the fuel-enable signal after a valid start, but the hardware behind that failure differs by generation: VATS/PASS-Key (roughly 1986-1996) reads a resistor pellet embedded in the key blade through contacts inside the ignition lock cylinder, while Passlock/PASS-Key III (roughly 1996 onward, the larger share of affected vehicles) uses a Hall-effect or inductive sensor in the lock cylinder that reads an ordinary or transponder key with no pellet at all. Because both generations share the same fault codes, the first diagnostic step is identifying which system the vehicle has from its model year and RPO code before choosing a repair path. Causes range from a worn or incorrect-resistance key pellet and corroded decoder-ring contacts on VATS vehicles to a failed lock-cylinder sensor or a chafed wire to the BCM on Passlock vehicles.|37851|Repair theft-deterrent wiring or replace the BCM/security module|4|Professional Required|100.0|450.0|1.5|1. Trace the theft-deterrent harness between the ignition lock, BCM, and PCM for chafed insulation or a corroded splice • 2. Repair any damaged wiring and recheck for a stable signal with a scan tool • 3. Confirm the key pellet, decoder ring, or Passlock sensor all test within specification before condemning the module • 4. Replace the BCM or theft-deterrent module if the wiring and sensor both check out • 5. Program the replacement module and relearn all working keys • 6. Verify normal starting across several ignition cycles and confirm no theft-deterrent codes return
11169|P1698|Powertrain|1|Dodge|lost_comm_powertrain_module|No CCD Messages Received From PCM|P1698 sets when the gateway or another control module stops receiving any messages from a powertrain-side module or smart sensor -- the ECM/PCM, TCM, or one of the engine-bay LIN-networked sensors (MAP, MAF, EGR, turbo boost, fuel pressure, and similar) that report over a low-speed sub-bus feeding into the high-speed backbone. These nodes live in the engine compartment where connectors see more heat-cycling, vibration, and oil/coolant contamination than any other module class, so a burned or corroded engine-harness connector is the leading cause, followed by a blown fuse for that module's dedicated power circuit.|39626|Check the module's dedicated fuse and battery/ground connections|1|Easy DIY|8.0|25.0|0.4|1. Identify the fuse feeding the specific powertrain module or sensor node named in the code • 2. Inspect the fuse and the engine-bay ground strap for corrosion • 3. Replace the fuse if blown and retest for communication
11169|P1698|Powertrain|1|Dodge|lost_comm_powertrain_module|No CCD Messages Received From PCM|P1698 sets when the gateway or another control module stops receiving any messages from a powertrain-side module or smart sensor -- the ECM/PCM, TCM, or one of the engine-bay LIN-networked sensors (MAP, MAF, EGR, turbo boost, fuel pressure, and similar) that report over a low-speed sub-bus feeding into the high-speed backbone. These nodes live in the engine compartment where connectors see more heat-cycling, vibration, and oil/coolant contamination than any other module class, so a burned or corroded engine-harness connector is the leading cause, followed by a blown fuse for that module's dedicated power circuit.|39627|Inspect and clean the engine-harness connector at the named module|2|Moderate DIY|12.0|40.0|0.6|1. Locate the connector for the module or sensor identified in the fault description • 2. Inspect for melted plastic, oil contamination, or backed-out terminals • 3. Clean contacts with electrical contact cleaner and apply dielectric grease on reassembly • 4. Clear codes and confirm the module rejoins the network
11169|P1698|Powertrain|1|Dodge|lost_comm_powertrain_module|No CCD Messages Received From PCM|P1698 sets when the gateway or another control module stops receiving any messages from a powertrain-side module or smart sensor -- the ECM/PCM, TCM, or one of the engine-bay LIN-networked sensors (MAP, MAF, EGR, turbo boost, fuel pressure, and similar) that report over a low-speed sub-bus feeding into the high-speed backbone. These nodes live in the engine compartment where connectors see more heat-cycling, vibration, and oil/coolant contamination than any other module class, so a burned or corroded engine-harness connector is the leading cause, followed by a blown fuse for that module's dedicated power circuit.|39628|Repair the LIN/CAN sub-bus wiring feeding the module|3|Moderate DIY|20.0|90.0|1.3|1. Trace the sub-bus wire from the named module toward the gateway connection point • 2. Inspect for chafe against exhaust heat shields or engine mount brackets • 3. Cut out and splice in heat-resistant wire rated for engine-bay temperatures • 4. Protect the repair with high-temperature adhesive-lined heat-shrink • 5. Verify the module reports live data on a scan tool
11169|P1698|Powertrain|1|Dodge|lost_comm_powertrain_module|No CCD Messages Received From PCM|P1698 sets when the gateway or another control module stops receiving any messages from a powertrain-side module or smart sensor -- the ECM/PCM, TCM, or one of the engine-bay LIN-networked sensors (MAP, MAF, EGR, turbo boost, fuel pressure, and similar) that report over a low-speed sub-bus feeding into the high-speed backbone. These nodes live in the engine compartment where connectors see more heat-cycling, vibration, and oil/coolant contamination than any other module class, so a burned or corroded engine-harness connector is the leading cause, followed by a blown fuse for that module's dedicated power circuit.|39629|Replace and reprogram the powertrain module or sensor node|4|Professional Required|120.0|650.0|1.8|1. Confirm the module or smart sensor's internal transceiver has failed through isolation testing • 2. Remove and replace the component • 3. Program or configure the replacement using a factory-level scan tool where required • 4. Confirm stable communication and correct live data over a full drive cycle
11181|P1000|Powertrain|1|Ford|obd_readiness_incomplete|OBD System Readiness Test Not Complete|Code P1000 (OBD System Readiness Test Not Complete) is a status indicator, not a fault: the powertrain module sets it after battery disconnection or code clearing until every OBD readiness monitor has completed its drive-cycle self-test. It clears itself once the drive cycle finishes; it stores no failure and triggers no repair by itself, but the vehicle will fail an emissions inspection while monitors remain incomplete.|39667|Complete the manufacturer drive cycle|1|Easy DIY|1.0|5.0|1.5|1. Confirm no other DTCs are stored - address any real faults first • 2. Drive the manufacturer's specified drive cycle (typically a cold start, mixed city and 55 mph steady-state segments) • 3. Re-scan and confirm all readiness monitors report Complete
11181|P1000|Powertrain|1|Ford|obd_readiness_incomplete|OBD System Readiness Test Not Complete|Code P1000 (OBD System Readiness Test Not Complete) is a status indicator, not a fault: the powertrain module sets it after battery disconnection or code clearing until every OBD readiness monitor has completed its drive-cycle self-test. It clears itself once the drive cycle finishes; it stores no failure and triggers no repair by itself, but the vehicle will fail an emissions inspection while monitors remain incomplete.|39668|Verify battery and charging health before the drive cycle|2|Easy DIY|5.0|25.0|0.3|1. Test battery resting voltage (12.4V+) and charging voltage (13.5-14.7V) • 2. A weak battery resets monitors and prevents completion • 3. Recharge or replace the battery before repeating the drive cycle
11181|P1000|Powertrain|1|Ford|obd_readiness_incomplete|OBD System Readiness Test Not Complete|Code P1000 (OBD System Readiness Test Not Complete) is a status indicator, not a fault: the powertrain module sets it after battery disconnection or code clearing until every OBD readiness monitor has completed its drive-cycle self-test. It clears itself once the drive cycle finishes; it stores no failure and triggers no repair by itself, but the vehicle will fail an emissions inspection while monitors remain incomplete.|39669|Diagnose a monitor that never completes|3|Professional Required|10.0|60.0|1.0|1. Identify which monitor stays incomplete on a capable scan tool • 2. Check the enabling criteria for that monitor (fuel level, ambient temperature, trip requirements) • 3. Pinpoint-test the sensors that gate the monitor per service information
11210|P1131|Powertrain|1|Ford|o2_sensor_slow_response|Lack of Upstream Heated Oxygen Sensor Switch Sensor Indicates Lean Bank 1|Code P1131 (Lack of Upstream Heated Oxygen Sensor Switch Sensor Indicates Lean Bank 1) sets when an oxygen sensor takes longer than the calibrated time to transition between rich and lean voltage states. This is typically a sensor element that has aged or been contaminated by silicone, oil ash, or coolant, though an exhaust leak that dilutes the sample can also slow the switching response.|39762|Inspect for contamination sources (oil, coolant, silicone) reaching the exhaust|1|Easy DIY|5.0|60.0|0.8|1. Check for oil consumption, coolant leaks, or recent use of silicone sealant near the intake/exhaust • 2. Repair the contamination source if found • 3. Inspect the sensor tip for a sooty or white/gray glassy coating • 4. Clear codes after addressing the source
11210|P1131|Powertrain|1|Ford|o2_sensor_slow_response|Lack of Upstream Heated Oxygen Sensor Switch Sensor Indicates Lean Bank 1|Code P1131 (Lack of Upstream Heated Oxygen Sensor Switch Sensor Indicates Lean Bank 1) sets when an oxygen sensor takes longer than the calibrated time to transition between rich and lean voltage states. This is typically a sensor element that has aged or been contaminated by silicone, oil ash, or coolant, though an exhaust leak that dilutes the sample can also slow the switching response.|39763|Replace slow-responding oxygen sensor|2|Moderate DIY|50.0|180.0|0.6|1. Identify the affected bank/sensor position • 2. Remove with an O2 sensor socket and inspect the old sensor tip for contamination • 3. Apply anti-seize and install the new sensor • 4. Clear codes and verify switching frequency improves
11210|P1131|Powertrain|1|Ford|o2_sensor_slow_response|Lack of Upstream Heated Oxygen Sensor Switch Sensor Indicates Lean Bank 1|Code P1131 (Lack of Upstream Heated Oxygen Sensor Switch Sensor Indicates Lean Bank 1) sets when an oxygen sensor takes longer than the calibrated time to transition between rich and lean voltage states. This is typically a sensor element that has aged or been contaminated by silicone, oil ash, or coolant, though an exhaust leak that dilutes the sample can also slow the switching response.|39764|Repair exhaust leak diluting sensor sample|3|Moderate DIY|20.0|120.0|1.2|1. Smoke-test the exhaust system upstream of the affected sensor • 2. Replace leaking gaskets or cracked pipe sections • 3. Torque fasteners to spec • 4. Clear codes and re-verify switching speed
